Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Return_Quantity,Return_Rate,Is_Returned,Discount_Ratio
ORD00007868,PROD00007868,USER00007868,2024-01-23,2024-01-29,Medium,239.43,5,Changed mind,Returned,6,48,Male,City81,PayPal,Standard,31.01,5,1.0,1,0.647579668379067
ORD00007869,PROD00007869,USER00007869,2023-08-23,2023-06-07,Low,81.56,5,Wrong item,Returned,-77,65,Male,City61,PayPal,Express,49.57,5,1.0,1,3.0388670917116234
ORD00007870,PROD00007870,USER00007870,2023-01-04,,High,448.74,5,,Not Returned,,43,Male,City28,Gift Card,Next-Day,19.56,,,0,0.21794357534429734
ORD00007871,PROD00007871,USER00007871,2024-09-09,2024-09-28,High,421.25,4,Changed mind,Returned,19,28,Female,City75,PayPal,Standard,12.11,4,1.0,1,0.11499109792284866
ORD00007872,PROD00007872,USER00007872,2024-05-26,2023-01-27,Medium,200.83,5,Not as described,Returned,-485,66,Male,City27,Credit Card,Standard,26.72,5,1.0,1,0.665239257083105
ORD00007873,PROD00007873,USER00007873,2024-06-16,,High,364.71,2,,Not Returned,,23,Female,City79,PayPal,Express,23.39,,,0,0.12826629376765103
ORD00007874,PROD00007874,USER00007874,2024-12-11,,High,484.97,1,,Not Returned,,32,Female,City32,Gift Card,Standard,13.23,,,0,0.027280037940491164
ORD00007875,PROD00007875,USER00007875,2024-03-10,,Medium,236.81,3,,Not Returned,,59,Male,City89,PayPal,Express,46.13,,,0,0.5843925509902455
ORD00007876,PROD00007876,USER00007876,2023-01-26,,High,323.17,2,,Not Returned,,59,Female,City65,Gift Card,Express,37.83,,,0,0.23411826592814924
ORD00007877,PROD00007877,USER00007877,2023-03-03,2024-01-09,High,333.47,4,Defective,Returned,312,29,Female,City15,Gift Card,Express,11.68,4,1.0,1,0.14010255795123996
ORD00007878,PROD00007878,USER00007878,2023-09-08,2024-03-14,Medium,202.86,2,Changed mind,Returned,188,36,Male,City45,Gift Card,Next-Day,15.58,2,1.0,1,0.1536034703736567
ORD00007879,PROD00007879,USER00007879,2023-02-17,2023-05-03,Medium,230.02,2,Defective,Returned,75,55,Male,City15,Gift Card,Express,39.76,2,1.0,1,0.3457090687766281
ORD00007880,PROD00007880,USER00007880,2023-04-28,,Low,52.67,4,,Not Returned,,42,Male,City92,PayPal,Next-Day,21.7,,,0,1.647996962217581
ORD00007881,PROD00007881,USER00007881,2023-06-16,,High,436.48,1,,Not Returned,,67,Female,City15,Debit Card,Express,37.93,,,0,0.08689974340175953
ORD00007882,PROD00007882,USER00007882,2023-11-23,2024-12-26,Medium,256.06,3,Wrong item,Returned,399,41,Male,City42,Credit Card,Express,23.45,3,1.0,1,0.27474029524330235
ORD00007883,PROD00007883,USER00007883,2023-04-28,2023-01-27,Medium,124.38,5,Wrong item,Returned,-91,23,Female,City10,Gift Card,Standard,15.0,5,1.0,1,0.602990834539315
ORD00007884,PROD00007884,USER00007884,2023-10-18,,Medium,257.81,2,,Not Returned,,56,Male,City69,Credit Card,Standard,47.89,,,0,0.3715139055893875
ORD00007885,PROD00007885,USER00007885,2024-10-28,,High,386.93,5,,Not Returned,,37,Male,City86,Debit Card,Standard,27.86,,,0,0.36001343912335565
ORD00007886,PROD00007886,USER00007886,2024-02-11,2024-09-05,Medium,113.12,4,Defective,Returned,207,63,Male,City99,PayPal,Standard,12.59,4,1.0,1,0.44519094766619516
ORD00007887,PROD00007887,USER00007887,2023-01-29,,Low,9.61,2,,Not Returned,,39,Female,City16,Gift Card,Next-Day,24.7,,,0,5.140478668054111
ORD00007888,PROD00007888,USER00007888,2023-03-14,,Medium,291.26,2,,Not Returned,,26,Female,City59,Gift Card,Next-Day,10.05,,,0,0.06901050607704458
ORD00007889,PROD00007889,USER00007889,2023-06-19,2024-12-12,High,407.0,4,Changed mind,Returned,542,62,Female,City100,Debit Card,Standard,26.78,4,1.0,1,0.2631941031941032
ORD00007890,PROD00007890,USER00007890,2023-12-26,2024-05-12,Low,55.44,3,Changed mind,Returned,138,54,Female,City64,PayPal,Next-Day,4.99,3,1.0,1,0.27002164502164505
ORD00007891,PROD00007891,USER00007891,2024-06-28,2024-12-20,Low,94.09,1,Changed mind,Returned,175,70,Female,City68,Gift Card,Express,32.94,1,1.0,1,0.35009033903709214
ORD00007892,PROD00007892,USER00007892,2023-06-24,,Low,64.13,3,,Not Returned,,67,Male,City1,Debit Card,Standard,4.46,,,0,0.20863870263527212
ORD00007893,PROD00007893,USER00007893,2024-11-03,,High,415.89,3,,Not Returned,,43,Female,City94,PayPal,Express,13.53,,,0,0.09759792252759143
ORD00007894,PROD00007894,USER00007894,2023-04-25,2023-05-13,Medium,200.81,3,Defective,Returned,18,44,Male,City17,Gift Card,Standard,13.77,3,1.0,1,0.20571684677057914
ORD00007895,PROD00007895,USER00007895,2023-10-04,,Medium,190.11,1,,Not Returned,,21,Female,City80,Gift Card,Express,34.32,,,0,0.18052706327915416
ORD00007896,PROD00007896,USER00007896,2023-05-03,2024-04-05,Medium,230.18,1,Changed mind,Returned,338,68,Female,City2,Credit Card,Standard,18.69,1,1.0,1,0.0811973238335216
ORD00007897,PROD00007897,USER00007897,2024-08-12,,Low,59.81,2,,Not Returned,,68,Female,City97,Debit Card,Next-Day,47.01,,,0,1.5719779301120214
ORD00007898,PROD00007898,USER00007898,2023-06-14,2024-07-16,High,442.21,3,Changed mind,Returned,398,41,Female,City76,PayPal,Next-Day,11.53,3,1.0,1,0.07822075484498316
ORD00007899,PROD00007899,USER00007899,2024-04-05,2023-12-20,High,460.4,3,Wrong item,Returned,-107,46,Female,City77,Debit Card,Standard,18.57,3,1.0,1,0.12100347523892269
ORD00007900,PROD00007900,USER00007900,2024-01-17,,Low,14.16,4,,Not Returned,,28,Male,City78,PayPal,Next-Day,18.71,,,0,5.285310734463277
ORD00007901,PROD00007901,USER00007901,2023-06-18,2024-07-17,Medium,241.63,4,Defective,Returned,395,65,Female,City86,Credit Card,Express,3.36,4,1.0,1,0.055622232338699666
ORD00007902,PROD00007902,USER00007902,2024-06-20,,High,353.29,2,,Not Returned,,38,Female,City42,Credit Card,Next-Day,19.9,,,0,0.11265532565314612
ORD00007903,PROD00007903,USER00007903,2023-08-18,2023-07-03,Medium,190.65,5,Not as described,Returned,-46,25,Male,City33,Gift Card,Next-Day,14.49,5,1.0,1,0.38001573564122737
ORD00007904,PROD00007904,USER00007904,2024-10-24,,Medium,296.77,4,,Not Returned,,25,Female,City71,Credit Card,Standard,4.13,,,0,0.055666003976143144
ORD00007905,PROD00007905,USER00007905,2024-02-17,2023-04-12,High,357.05,5,Defective,Returned,-311,41,Female,City40,Gift Card,Standard,42.69,5,1.0,1,0.5978154320123231
ORD00007906,PROD00007906,USER00007906,2023-10-29,,Medium,185.12,2,,Not Returned,,55,Male,City15,Debit Card,Express,28.33,,,0,0.3060717372515125
ORD00007907,PROD00007907,USER00007907,2024-11-02,2023-08-16,Medium,115.42,3,Wrong item,Returned,-444,22,Female,City14,Credit Card,Standard,38.58,3,1.0,1,1.002772483105181
ORD00007908,PROD00007908,USER00007908,2023-05-12,,High,375.97,2,,Not Returned,,60,Female,City13,PayPal,Standard,12.35,,,0,0.065696731122164
ORD00007909,PROD00007909,USER00007909,2024-02-14,,Medium,255.17,3,,Not Returned,,20,Male,City58,Debit Card,Express,28.01,,,0,0.32930987185013916
ORD00007910,PROD00007910,USER00007910,2024-06-29,2023-01-17,Medium,297.83,1,Defective,Returned,-529,25,Male,City24,Credit Card,Standard,48.16,1,1.0,1,0.16170298492428567
ORD00007911,PROD00007911,USER00007911,2023-12-06,2024-03-01,High,378.81,5,Not as described,Returned,86,34,Female,City88,Gift Card,Express,33.62,5,1.0,1,0.44375808452786353
ORD00007912,PROD00007912,USER00007912,2023-12-29,,High,446.71,3,,Not Returned,,58,Male,City60,Gift Card,Next-Day,29.71,,,0,0.19952541917575162
ORD00007913,PROD00007913,USER00007913,2024-02-08,,High,327.61,4,,Not Returned,,25,Female,City24,Gift Card,Standard,39.16,,,0,0.47812948322700766
ORD00007914,PROD00007914,USER00007914,2024-01-26,2024-06-24,Medium,235.15,1,Defective,Returned,150,30,Female,City18,PayPal,Standard,28.08,1,1.0,1,0.119413140548586
ORD00007915,PROD00007915,USER00007915,2024-08-23,2023-12-18,Medium,230.87,4,Wrong item,Returned,-249,55,Female,City80,Credit Card,Express,14.55,4,1.0,1,0.25208992073461256
ORD00007916,PROD00007916,USER00007916,2024-04-09,2024-04-03,Low,17.84,5,Not as described,Returned,-6,43,Female,City63,PayPal,Standard,6.04,5,1.0,1,1.6928251121076232
ORD00007917,PROD00007917,USER00007917,2024-04-19,,Medium,101.81,3,,Not Returned,,65,Male,City85,PayPal,Standard,44.91,,,0,1.3233474118455946
ORD00007918,PROD00007918,USER00007918,2023-11-18,,Medium,230.02,1,,Not Returned,,41,Male,City40,Gift Card,Standard,45.09,,,0,0.19602643248413182
ORD00007919,PROD00007919,USER00007919,2024-11-18,,High,313.71,2,,Not Returned,,44,Male,City93,Gift Card,Standard,29.49,,,0,0.18800803289662427
ORD00007920,PROD00007920,USER00007920,2023-10-18,2023-03-19,High,411.69,2,Changed mind,Returned,-213,33,Male,City78,Credit Card,Standard,17.65,2,1.0,1,0.08574412786319803
ORD00007921,PROD00007921,USER00007921,2024-07-08,2024-05-19,Low,84.7,2,Wrong item,Returned,-50,28,Female,City82,Credit Card,Standard,29.68,2,1.0,1,0.7008264462809917
ORD00007922,PROD00007922,USER00007922,2023-11-24,,Medium,263.21,1,,Not Returned,,35,Female,City1,Credit Card,Standard,16.85,,,0,0.0640173245697352
ORD00007923,PROD00007923,USER00007923,2023-09-11,,Low,67.67,4,,Not Returned,,48,Male,City92,Gift Card,Express,35.7,,,0,2.1102408748337522
ORD00007924,PROD00007924,USER00007924,2024-04-06,2023-08-15,High,327.19,4,Wrong item,Returned,-235,42,Male,City15,PayPal,Next-Day,12.06,4,1.0,1,0.14743726886518538
ORD00007925,PROD00007925,USER00007925,2023-07-12,2024-09-10,Medium,231.24,4,Not as described,Returned,426,70,Female,City63,Gift Card,Express,26.43,4,1.0,1,0.4571873378308251
ORD00007926,PROD00007926,USER00007926,2024-07-28,2024-02-17,Medium,110.4,4,Wrong item,Returned,-162,21,Female,City100,Gift Card,Standard,45.72,4,1.0,1,1.6565217391304345
ORD00007927,PROD00007927,USER00007927,2023-10-23,2024-05-22,High,423.13,5,Changed mind,Returned,212,22,Male,City1,Gift Card,Express,23.21,5,1.0,1,0.27426559213480495
ORD00007928,PROD00007928,USER00007928,2023-04-12,,High,433.29,2,,Not Returned,,21,Male,City36,PayPal,Next-Day,3.91,,,0,0.01804795864201805
ORD00007929,PROD00007929,USER00007929,2024-01-01,,High,302.39,1,,Not Returned,,32,Female,City7,PayPal,Next-Day,39.03,,,0,0.12907172856245247
ORD00007930,PROD00007930,USER00007930,2024-08-31,,Low,11.44,4,,Not Returned,,70,Female,City88,Credit Card,Express,13.43,,,0,4.695804195804196
ORD00007931,PROD00007931,USER00007931,2023-04-12,2024-02-25,High,473.83,1,Defective,Returned,319,30,Female,City74,PayPal,Next-Day,40.12,1,1.0,1,0.084671717704662
ORD00007932,PROD00007932,USER00007932,2023-06-24,,High,405.64,5,,Not Returned,,32,Female,City3,Credit Card,Standard,19.47,,,0,0.2399911251355882
ORD00007933,PROD00007933,USER00007933,2024-06-24,2023-11-22,High,312.95,1,Defective,Returned,-215,68,Male,City29,Debit Card,Standard,8.25,1,1.0,1,0.026362038664323375
ORD00007934,PROD00007934,USER00007934,2024-07-09,,High,461.27,2,,Not Returned,,28,Female,City70,PayPal,Next-Day,38.71,,,0,0.16784096082554686
ORD00007935,PROD00007935,USER00007935,2024-05-02,,Low,27.64,1,,Not Returned,,29,Male,City17,Debit Card,Express,37.11,,,0,1.3426193921852387
ORD00007936,PROD00007936,USER00007936,2023-11-16,2023-09-02,Low,73.25,2,Changed mind,Returned,-75,21,Female,City71,PayPal,Express,6.62,2,1.0,1,0.18075085324232082
ORD00007937,PROD00007937,USER00007937,2024-02-12,2023-03-18,Medium,267.21,4,Not as described,Returned,-331,37,Female,City100,Debit Card,Next-Day,18.83,4,1.0,1,0.2818756783054526
ORD00007938,PROD00007938,USER00007938,2024-08-13,2024-03-02,Medium,199.97,3,Changed mind,Returned,-164,28,Female,City78,PayPal,Express,28.59,3,1.0,1,0.4289143371505726
ORD00007939,PROD00007939,USER00007939,2023-04-06,,High,367.34,4,,Not Returned,,63,Male,City1,Gift Card,Standard,46.9,,,0,0.5106985354167801
ORD00007940,PROD00007940,USER00007940,2024-10-04,,Medium,298.19,3,,Not Returned,,50,Female,City46,PayPal,Standard,32.0,,,0,0.3219423857272209
ORD00007941,PROD00007941,USER00007941,2024-03-01,,Medium,219.67,5,,Not Returned,,64,Female,City80,Credit Card,Next-Day,28.91,,,0,0.6580325033004052
ORD00007942,PROD00007942,USER00007942,2023-06-16,,High,394.75,3,,Not Returned,,54,Female,City11,Debit Card,Next-Day,39.72,,,0,0.30186193793540217
ORD00007943,PROD00007943,USER00007943,2024-09-17,2023-08-09,High,480.35,2,Wrong item,Returned,-405,58,Male,City89,Credit Card,Express,21.36,2,1.0,1,0.0889351514520662
ORD00007944,PROD00007944,USER00007944,2023-11-11,,Low,19.36,2,,Not Returned,,44,Female,City8,Credit Card,Express,16.07,,,0,1.6601239669421488
ORD00007945,PROD00007945,USER00007945,2023-04-11,2023-12-19,Medium,140.69,2,Defective,Returned,252,27,Female,City89,Debit Card,Next-Day,33.45,2,1.0,1,0.47551354040798927
ORD00007946,PROD00007946,USER00007946,2023-01-31,2023-06-25,High,478.02,1,Defective,Returned,145,56,Female,City50,Gift Card,Next-Day,33.41,1,1.0,1,0.06989247311827956
ORD00007947,PROD00007947,USER00007947,2024-05-11,2023-04-16,Medium,154.58,1,Changed mind,Returned,-391,61,Male,City57,Debit Card,Standard,33.57,1,1.0,1,0.21716910337689221
ORD00007948,PROD00007948,USER00007948,2023-11-23,2024-05-23,Medium,139.85,2,Wrong item,Returned,182,25,Male,City86,Gift Card,Next-Day,36.59,2,1.0,1,0.5232749374329639
ORD00007949,PROD00007949,USER00007949,2024-08-30,,Medium,203.82,5,,Not Returned,,51,Female,City15,Gift Card,Express,18.45,,,0,0.4526052399175743
ORD00007950,PROD00007950,USER00007950,2023-11-06,2023-10-05,Medium,148.08,5,Not as described,Returned,-32,47,Male,City23,Debit Card,Standard,22.11,5,1.0,1,0.7465559157212316
ORD00007951,PROD00007951,USER00007951,2023-10-01,,Medium,156.55,2,,Not Returned,,33,Male,City61,Debit Card,Standard,28.82,,,0,0.3681890769722133
ORD00007952,PROD00007952,USER00007952,2024-12-07,2023-10-07,Medium,281.31,3,Changed mind,Returned,-427,45,Female,City33,Credit Card,Standard,32.55,3,1.0,1,0.34712594646475414
ORD00007953,PROD00007953,USER00007953,2023-06-16,2024-01-29,Medium,258.93,3,Defective,Returned,227,30,Female,City5,Debit Card,Express,37.9,3,1.0,1,0.4391148186768624
ORD00007954,PROD00007954,USER00007954,2024-02-11,2023-03-06,Low,80.97,5,Not as described,Returned,-342,20,Male,City70,Credit Card,Next-Day,28.64,5,1.0,1,1.7685562554032357
ORD00007955,PROD00007955,USER00007955,2023-11-02,2024-05-08,Medium,194.35,3,Not as described,Returned,188,42,Male,City6,Gift Card,Express,35.96,3,1.0,1,0.5550810393619758
ORD00007956,PROD00007956,USER00007956,2024-03-14,2023-02-14,High,473.76,2,Not as described,Returned,-394,52,Female,City42,PayPal,Express,2.33,2,1.0,1,0.009836203985140155
ORD00007957,PROD00007957,USER00007957,2023-10-10,2024-08-20,Low,28.9,3,Wrong item,Returned,315,33,Female,City67,Credit Card,Express,5.94,3,1.0,1,0.6166089965397924
ORD00007958,PROD00007958,USER00007958,2023-09-10,,Medium,246.44,4,,Not Returned,,53,Female,City33,Gift Card,Next-Day,39.42,,,0,0.6398311962343776
ORD00007959,PROD00007959,USER00007959,2024-12-27,2024-06-15,High,334.71,2,Not as described,Returned,-195,32,Female,City98,Debit Card,Express,10.18,2,1.0,1,0.060828777150368975
ORD00007960,PROD00007960,USER00007960,2023-12-06,2023-06-15,High,377.28,3,Changed mind,Returned,-174,69,Male,City86,Gift Card,Express,13.53,3,1.0,1,0.10758587786259544
ORD00007961,PROD00007961,USER00007961,2023-08-10,,High,364.49,3,,Not Returned,,25,Male,City96,Credit Card,Next-Day,26.72,,,0,0.21992372904606433
ORD00007962,PROD00007962,USER00007962,2024-12-03,2024-01-24,Low,82.46,4,Changed mind,Returned,-314,40,Male,City37,Gift Card,Express,16.05,4,1.0,1,0.7785593014795054
ORD00007963,PROD00007963,USER00007963,2023-12-08,2024-07-07,High,451.91,3,Not as described,Returned,212,54,Male,City94,Gift Card,Standard,35.5,3,1.0,1,0.2356663937509681
ORD00007964,PROD00007964,USER00007964,2024-04-17,2024-07-01,Low,30.05,3,Wrong item,Returned,75,54,Male,City68,Debit Card,Next-Day,20.93,3,1.0,1,2.0895174708818636
ORD00007965,PROD00007965,USER00007965,2024-10-28,2024-06-22,Low,98.36,5,Defective,Returned,-128,60,Female,City87,Gift Card,Next-Day,27.5,5,1.0,1,1.3979259861732412
ORD00007966,PROD00007966,USER00007966,2024-10-25,,Medium,190.37,2,,Not Returned,,38,Male,City51,Credit Card,Standard,35.37,,,0,0.3715921626306666
ORD00007967,PROD00007967,USER00007967,2023-06-13,,Low,54.34,5,,Not Returned,,22,Male,City37,Credit Card,Standard,36.79,,,0,3.385167464114832
ORD00007968,PROD00007968,USER00007968,2023-12-23,2024-04-17,High,478.35,4,Wrong item,Returned,116,40,Male,City66,Credit Card,Express,12.06,4,1.0,1,0.10084666039510819
ORD00007969,PROD00007969,USER00007969,2024-12-13,,Low,7.98,2,,Not Returned,,32,Female,City41,Gift Card,Next-Day,6.28,,,0,1.5739348370927317
ORD00007970,PROD00007970,USER00007970,2024-12-05,2024-03-23,High,312.15,4,Wrong item,Returned,-257,65,Male,City78,Gift Card,Express,15.91,4,1.0,1,0.2038763415024828
ORD00007971,PROD00007971,USER00007971,2024-02-21,2024-04-29,Medium,219.33,3,Wrong item,Returned,68,40,Male,City89,Debit Card,Next-Day,30.17,3,1.0,1,0.41266584598550127
ORD00007972,PROD00007972,USER00007972,2023-04-17,,Medium,175.3,1,,Not Returned,,44,Male,City97,Debit Card,Next-Day,28.06,,,0,0.16006845407872217
ORD00007973,PROD00007973,USER00007973,2024-10-17,2024-03-18,High,494.13,2,Changed mind,Returned,-213,68,Female,City21,Credit Card,Express,20.48,2,1.0,1,0.08289316576609394
ORD00007974,PROD00007974,USER00007974,2024-03-09,2023-06-10,High,300.65,2,Wrong item,Returned,-273,70,Female,City47,Gift Card,Express,2.01,2,1.0,1,0.01337102943622152
ORD00007975,PROD00007975,USER00007975,2024-09-20,2023-07-21,High,370.95,1,Changed mind,Returned,-427,20,Female,City43,Gift Card,Express,0.71,1,1.0,1,0.0019140045828278743
ORD00007976,PROD00007976,USER00007976,2023-08-30,,Medium,173.15,2,,Not Returned,,35,Male,City36,Debit Card,Standard,8.72,,,0,0.100721917412648
ORD00007977,PROD00007977,USER00007977,2023-05-24,2024-11-23,Medium,277.66,2,Defective,Returned,549,18,Male,City37,PayPal,Standard,35.49,2,1.0,1,0.2556363898292876
ORD00007978,PROD00007978,USER00007978,2023-10-19,,High,336.07,2,,Not Returned,,61,Female,City30,Gift Card,Express,31.57,,,0,0.18787752551551762
ORD00007979,PROD00007979,USER00007979,2023-06-16,,Medium,148.18,2,,Not Returned,,49,Male,City6,Credit Card,Express,8.35,,,0,0.11270076933459305
ORD00007980,PROD00007980,USER00007980,2024-07-16,,High,367.93,2,,Not Returned,,55,Female,City59,Debit Card,Standard,42.46,,,0,0.23080477264697088
ORD00007981,PROD00007981,USER00007981,2024-03-12,2023-12-06,High,399.15,4,Not as described,Returned,-97,64,Male,City14,PayPal,Express,6.89,4,1.0,1,0.06904672428911438
ORD00007982,PROD00007982,USER00007982,2024-02-08,2023-11-28,Medium,277.37,3,Changed mind,Returned,-72,51,Male,City93,Credit Card,Express,43.53,3,1.0,1,0.4708151566499621
ORD00007983,PROD00007983,USER00007983,2024-11-25,,Medium,181.22,3,,Not Returned,,38,Female,City9,Gift Card,Express,19.13,,,0,0.3166868999006732
ORD00007984,PROD00007984,USER00007984,2024-01-03,,Medium,150.45,4,,Not Returned,,53,Female,City26,Debit Card,Next-Day,24.57,,,0,0.6532402791625125
ORD00007985,PROD00007985,USER00007985,2024-08-22,2024-02-20,Medium,109.52,2,Changed mind,Returned,-184,29,Female,City66,Debit Card,Standard,18.1,2,1.0,1,0.33053323593864137
ORD00007986,PROD00007986,USER00007986,2023-02-04,,Medium,103.45,5,,Not Returned,,27,Male,City70,PayPal,Standard,8.21,,,0,0.3968100531657806
ORD00007987,PROD00007987,USER00007987,2024-03-09,,Medium,150.7,2,,Not Returned,,32,Male,City67,Gift Card,Next-Day,3.8,,,0,0.050431320504313204
ORD00007988,PROD00007988,USER00007988,2023-12-05,,High,301.62,3,,Not Returned,,38,Female,City91,Debit Card,Express,0.31,,,0,0.00308334991048339
ORD00007989,PROD00007989,USER00007989,2023-11-10,2023-06-08,Medium,286.1,3,Wrong item,Returned,-155,24,Male,City38,Gift Card,Express,4.58,3,1.0,1,0.048025166025865075
ORD00007990,PROD00007990,USER00007990,2024-12-12,,Medium,298.11,3,,Not Returned,,67,Male,City96,Credit Card,Standard,20.11,,,0,0.20237496226225218
ORD00007991,PROD00007991,USER00007991,2023-08-26,,Medium,123.21,3,,Not Returned,,50,Female,City35,Gift Card,Express,47.75,,,0,1.1626491356221087
ORD00007992,PROD00007992,USER00007992,2023-08-02,,Low,33.85,1,,Not Returned,,20,Female,City5,Debit Card,Express,34.13,,,0,1.008271787296898
ORD00007993,PROD00007993,USER00007993,2024-03-10,,High,472.06,4,,Not Returned,,50,Female,City23,Debit Card,Standard,47.04,,,0,0.3985933991441766
ORD00007994,PROD00007994,USER00007994,2023-07-01,2023-09-28,High,452.07,2,Wrong item,Returned,89,44,Male,City14,Credit Card,Standard,9.93,2,1.0,1,0.04393124958524122
ORD00007995,PROD00007995,USER00007995,2024-05-12,2023-05-14,Medium,159.55,2,Changed mind,Returned,-364,26,Male,City31,Gift Card,Standard,40.45,2,1.0,1,0.5070510811657788
ORD00007996,PROD00007996,USER00007996,2023-12-27,,Low,15.95,2,,Not Returned,,63,Female,City32,Credit Card,Express,29.48,,,0,3.6965517241379313
ORD00007997,PROD00007997,USER00007997,2023-08-16,2023-10-04,Medium,171.81,2,Changed mind,Returned,49,53,Male,City65,Debit Card,Standard,12.48,2,1.0,1,0.14527675921075608
ORD00007998,PROD00007998,USER00007998,2023-09-21,2024-03-11,Low,12.85,1,Not as described,Returned,172,31,Male,City49,PayPal,Express,45.07,1,1.0,1,3.5073929961089494
ORD00007999,PROD00007999,USER00007999,2024-03-29,,High,352.66,4,,Not Returned,,38,Male,City29,Debit Card,Next-Day,32.32,,,0,0.36658537968581634
ORD00008000,PROD00008000,USER00008000,2024-04-15,,High,312.12,5,,Not Returned,,65,Male,City19,Credit Card,Next-Day,31.31,,,0,0.5015699090093553
ORD00008001,PROD00008001,USER00008001,2023-09-11,,Medium,283.56,2,,Not Returned,,29,Female,City63,Credit Card,Express,16.73,,,0,0.11799971787276062
ORD00008002,PROD00008002,USER00008002,2024-03-11,,High,407.75,5,,Not Returned,,32,Male,City37,PayPal,Next-Day,28.93,,,0,0.3547516860821582
ORD00008003,PROD00008003,USER00008003,2023-08-24,,Low,35.76,4,,Not Returned,,69,Female,City27,Gift Card,Next-Day,8.23,,,0,0.9205816554809845
ORD00008004,PROD00008004,USER00008004,2023-09-22,,Medium,177.25,3,,Not Returned,,67,Female,City43,Debit Card,Express,12.64,,,0,0.21393511988716502
ORD00008005,PROD00008005,USER00008005,2023-01-09,,High,416.08,4,,Not Returned,,62,Female,City5,Credit Card,Next-Day,48.47,,,0,0.46596808306094983
ORD00008006,PROD00008006,USER00008006,2024-02-06,2024-02-14,High,309.2,1,Defective,Returned,8,46,Female,City61,PayPal,Next-Day,30.49,1,1.0,1,0.09860931435963777
ORD00008007,PROD00008007,USER00008007,2023-06-22,2024-03-23,Medium,211.14,3,Not as described,Returned,275,42,Male,City65,PayPal,Express,49.88,3,1.0,1,0.7087240693378802
ORD00008008,PROD00008008,USER00008008,2024-05-15,,High,463.62,5,,Not Returned,,43,Male,City14,Debit Card,Standard,21.84,,,0,0.23553772486087743
ORD00008009,PROD00008009,USER00008009,2023-10-08,2024-09-23,Medium,222.88,4,Wrong item,Returned,351,36,Female,City96,PayPal,Next-Day,25.25,4,1.0,1,0.45315865039483133
ORD00008010,PROD00008010,USER00008010,2023-09-07,,High,418.46,1,,Not Returned,,62,Male,City76,Debit Card,Next-Day,19.24,,,0,0.04597811021364049
ORD00008011,PROD00008011,USER00008011,2024-09-04,,Medium,198.08,5,,Not Returned,,33,Male,City12,Credit Card,Next-Day,46.89,,,0,1.1836126817447497
ORD00008012,PROD00008012,USER00008012,2024-12-05,2024-09-02,High,471.56,2,Changed mind,Returned,-94,19,Female,City94,PayPal,Express,21.01,2,1.0,1,0.08910849096615489
ORD00008013,PROD00008013,USER00008013,2023-08-20,2024-06-25,High,395.54,1,Wrong item,Returned,310,28,Male,City95,Debit Card,Next-Day,38.33,1,1.0,1,0.09690549628356171
ORD00008014,PROD00008014,USER00008014,2024-03-05,2024-08-04,High,397.56,3,Changed mind,Returned,152,40,Female,City41,Debit Card,Standard,49.11,3,1.0,1,0.37058557198913367
ORD00008015,PROD00008015,USER00008015,2024-04-23,,Medium,246.27,2,,Not Returned,,55,Male,City25,Credit Card,Next-Day,18.2,,,0,0.14780525439558206
ORD00008016,PROD00008016,USER00008016,2024-03-01,2024-10-14,High,316.66,3,Changed mind,Returned,227,19,Male,City57,Debit Card,Next-Day,38.98,3,1.0,1,0.36929198509442296
ORD00008017,PROD00008017,USER00008017,2023-08-14,2023-05-24,Medium,252.76,4,Not as described,Returned,-82,35,Female,City51,Credit Card,Standard,14.13,4,1.0,1,0.22361133090678906
ORD00008018,PROD00008018,USER00008018,2023-11-30,,High,443.76,5,,Not Returned,,37,Male,City66,Debit Card,Next-Day,20.51,,,0,0.23109338381106906
ORD00008019,PROD00008019,USER00008019,2024-09-15,,High,479.14,5,,Not Returned,,53,Male,City41,PayPal,Express,23.22,,,0,0.24230913720415745
ORD00008020,PROD00008020,USER00008020,2024-06-08,2023-04-19,Low,39.83,3,Defective,Returned,-416,40,Male,City72,PayPal,Standard,40.29,3,1.0,1,3.034647250815968
ORD00008021,PROD00008021,USER00008021,2024-10-11,,High,448.65,4,,Not Returned,,67,Female,City32,PayPal,Express,14.89,,,0,0.1327538170065753
ORD00008022,PROD00008022,USER00008022,2023-01-14,2023-06-06,High,377.1,4,Changed mind,Returned,143,42,Male,City89,Debit Card,Standard,44.66,4,1.0,1,0.4737204985415009
ORD00008023,PROD00008023,USER00008023,2024-01-22,,High,463.1,1,,Not Returned,,64,Female,City32,PayPal,Standard,37.49,,,0,0.080954437486504
ORD00008024,PROD00008024,USER00008024,2023-01-24,,Medium,160.37,1,,Not Returned,,42,Female,City62,Debit Card,Standard,38.35,,,0,0.23913450146536136
ORD00008025,PROD00008025,USER00008025,2023-01-30,,Medium,201.74,2,,Not Returned,,18,Male,City24,PayPal,Express,48.45,,,0,0.4803212055120452
ORD00008026,PROD00008026,USER00008026,2024-08-06,2023-07-12,High,387.16,5,Defective,Returned,-391,59,Female,City4,Gift Card,Standard,15.09,5,1.0,1,0.19488066949064986
